150;137.1;224.4;80;225;-35;80;137.1;-154.4;80;-137.1;154.4;80;-225;35;80;-137.1;-224.4;80
151;137.1;224.4;81.875;225;-32.8125;80;137.1;-154.4;81.875;-137.1;156.587;80;-225;35;81.875;-137.1;-222.212;80
152;137.1;224.4;83.75;225;-30.625;80;137.1;-154.4;83.75;-137.1;158.775;80;-225;35;83.75;-137.1;-220.025;80
153;137.1;224.4;85.625;225;-28.4375;80;137.1;-154.4;85.625;-137.1;160.962;80;-225;35;85.625;-137.1;-217.837;80
154;137.1;224.4;87.5;225;-26.25;80;137.1;-154.4;87.5;-137.1;163.15;80;-225;35;87.5;-137.1;-215.65;80
155;137.1;224.4;89.375;225;-24.0625;80;137.1;-154.4;89.375;-137.1;165.337;80;-225;35;89.375;-137.1;-213.462;80
156;137.1;224.4;91.25;225;-21.875;80;137.1;-154.4;91.25;-137.1;167.525;80;-225;35;91.25;-137.1;-211.275;80
157;137.1;224.4;93.125;225;-19.6875;80;137.1;-154.4;93.125;-137.1;169.712;80;-225;35;93.125;-137.1;-209.087;80
158;137.1;224.4;95;225;-17.5;80;137.1;-154.4;95;-137.1;171.9;80;-225;35;95;-137.1;-206.9;80
159;137.1;220.025;95;225;-15.3125;80;137.1;-158.775;95;-137.1;174.087;80;-225;30.625;95;-137.1;-204.712;80
160;137.1;215.65;95;225;-13.125;80;137.1;-163.15;95;-137.1;176.275;80;-225;26.25;95;-137.1;-202.525;80
161;137.1;211.275;95;225;-10.9375;80;137.1;-167.525;95;-137.1;178.462;80;-225;21.875;95;-137.1;-200.337;80
162;137.1;206.9;95;225;-8.75;80;137.1;-171.9;95;-137.1;180.65;80;-225;17.5;95;-137.1;-198.15;80
163;137.1;202.525;95;225;-6.5625;80;137.1;-176.275;95;-137.1;182.837;80;-225;13.125;95;-137.1;-195.962;80
164;137.1;198.15;95;225;-4.375;80;137.1;-180.65;95;-137.1;185.025;80;-225;8.75;95;-137.1;-193.775;80
165;137.1;193.775;95;225;-2.1875;80;137.1;-185.025;95;-137.1;187.212;80;-225;4.375;95;-137.1;-191.587;80
166;137.1;189.4;95;225;0;80;137.1;-189.4;95;-137.1;189.4;80;-225;0;95;-137.1;-189.4;80
167;137.1;185.025;95;225;2.1875;80;137.1;-193.775;95;-137.1;191.587;80;-225;-4.375;95;-137.1;-187.212;80
168;137.1;180.65;95;225;4.375;80;137.1;-198.15;95;-137.1;193.775;80;-225;-8.75;95;-137.1;-185.025;80
169;137.1;176.275;95;225;6.5625;80;137.1;-202.525;95;-137.1;195.962;80;-225;-13.125;95;-137.1;-182.837;80
170;137.1;171.9;95;225;8.75;80;137.1;-206.9;95;-137.1;198.15;80;-225;-17.5;95;-137.1;-180.65;80
171;137.1;167.525;95;225;10.9375;80;137.1;-211.275;95;-137.1;200.337;80;-225;-21.875;95;-137.1;-178.462;80
172;137.1;163.15;95;225;13.125;80;137.1;-215.65;95;-137.1;202.525;80;-225;-26.25;95;-137.1;-176.275;80
173;137.1;158.775;95;225;15.3125;80;137.1;-220.025;95;-137.1;204.712;80;-225;-30.625;95;-137.1;-174.087;80
174;137.1;154.4;95;225;17.5;80;137.1;-224.4;95;-137.1;206.9;80;-225;-35;95;-137.1;-171.9;80
175;137.1;154.4;93.125;225;19.6875;80;137.1;-224.4;93.125;-137.1;209.087;80;-225;-35;93.125;-137.1;-169.712;80
176;137.1;154.4;91.25;225;21.875;80;137.1;-224.4;91.25;-137.1;211.275;80;-225;-35;91.25;-137.1;-167.525;80
177;137.1;154.4;89.375;225;24.0625;80;137.1;-224.4;89.375;-137.1;213.462;80;-225;-35;89.375;-137.1;-165.337;80
178;137.1;154.4;87.5;225;26.25;80;137.1;-224.4;87.5;-137.1;215.65;80;-225;-35;87.5;-137.1;-163.15;80
179;137.1;154.4;85.625;225;28.4375;80;137.1;-224.4;85.625;-137.1;217.837;80;-225;-35;85.625;-137.1;-160.962;80
180;137.1;154.4;83.75;225;30.625;80;137.1;-224.4;83.75;-137.1;220.025;80;-225;-35;83.75;-137.1;-158.775;80
181;137.1;154.4;81.875;225;32.8125;80;137.1;-224.4;81.875;-137.1;222.212;80;-225;-35;81.875;-137.1;-156.587;80
182;137.1;154.4;80;225;35;80;137.1;-224.4;80;-137.1;224.4;80;-225;-35;80;-137.1;-154.4;80
183;137.1;156.587;80;225;35;81.875;137.1;-222.212;80;-137.1;224.4;81.875;-225;-32.8125;80;-137.1;-154.4;81.875
184;137.1;158.775;80;225;35;83.75;137.1;-220.025;80;-137.1;224.4;83.75;-225;-30.625;80;-137.1;-154.4;83.75
185;137.1;160.962;80;225;35;85.625;137.1;-217.837;80;-137.1;224.4;85.625;-225;-28.4375;80;-137.1;-154.4;85.625
186;137.1;163.15;80;225;35;87.5;137.1;-215.65;80;-137.1;224.4;87.5;-225;-26.25;80;-137.1;-154.4;87.5
187;137.1;165.337;80;225;35;89.375;137.1;-213.462;80;-137.1;224.4;89.375;-225;-24.0625;80;-137.1;-154.4;89.375
188;137.1;167.525;80;225;35;91.25;137.1;-211.275;80;-137.1;224.4;91.25;-225;-21.875;80;-137.1;-154.4;91.25
189;137.1;169.712;80;225;35;93.125;137.1;-209.087;80;-137.1;224.4;93.125;-225;-19.6875;80;-137.1;-154.4;93.125
190;137.1;171.9;80;225;35;95;137.1;-206.9;80;-137.1;224.4;95;-225;-17.5;80;-137.1;-154.4;95
191;137.1;174.087;80;225;30.625;93.125;137.1;-204.712;80;-137.1;220.025;93.125;-225;-15.3125;80;-137.1;-158.775;93.125
192;137.1;176.275;80;225;26.25;91.25;137.1;-202.525;80;-137.1;215.65;91.25;-225;-13.125;80;-137.1;-163.15;91.25
193;137.1;178.462;80;225;21.875;89.375;137.1;-200.337;80;-137.1;211.275;89.375;-225;-10.9375;80;-137.1;-167.525;89.375
194;137.1;180.65;80;225;17.5;87.5;137.1;-198.15;80;-137.1;206.9;87.5;-225;-8.75;80;-137.1;-171.9;87.5
195;137.1;182.837;80;225;13.125;85.625;137.1;-195.962;80;-137.1;202.525;85.625;-225;-6.5625;80;-137.1;-176.275;85.625
196;137.1;185.025;80;225;8.75;83.75;137.1;-193.775;80;-137.1;198.15;83.75;-225;-4.375;80;-137.1;-180.65;83.75
197;137.1;187.212;80;225;4.375;81.875;137.1;-191.587;80;-137.1;193.775;81.875;-225;-2.1875;80;-137.1;-185.025;81.875
198;137.1;189.4;80;225;0;80;137.1;-189.4;80;-137.1;189.4;80;-225;0;80;-137.1;-189.4;80
199;137.1;191.587;80;225;-4.375;81.875;137.1;-187.212;80;-137.1;185.025;81.875;-225;2.1875;80;-137.1;-193.775;81.875
200;137.1;193.775;80;225;-8.75;83.75;137.1;-185.025;80;-137.1;180.65;83.75;-225;4.375;80;-137.1;-198.15;83.75
201;137.1;195.962;80;225;-13.125;85.625;137.1;-182.837;80;-137.1;176.275;85.625;-225;6.5625;80;-137.1;-202.525;85.625
202;137.1;198.15;80;225;-17.5;87.5;137.1;-180.65;80;-137.1;171.9;87.5;-225;8.75;80;-137.1;-206.9;87.5
203;137.1;200.337;80;225;-21.875;89.375;137.1;-178.462;80;-137.1;167.525;89.375;-225;10.9375;80;-137.1;-211.275;89.375
204;137.1;202.525;80;225;-26.25;91.25;137.1;-176.275;80;-137.1;163.15;91.25;-225;13.125;80;-137.1;-215.65;91.25
205;137.1;204.712;80;225;-30.625;93.125;137.1;-174.087;80;-137.1;158.775;93.125;-225;15.3125;80;-137.1;-220.025;93.125
206;137.1;206.9;80;225;-35;95;137.1;-171.9;80;-137.1;154.4;95;-225;17.5;80;-137.1;-224.4;95
207;137.1;209.087;80;225;-35;93.125;137.1;-169.712;80;-137.1;154.4;93.125;-225;19.6875;80;-137.1;-224.4;93.125
